OPCAT_ID,crop_category,livestock_category,excreta_per_ha
3357,4,3,0.20516958443744787
3357,4,4,0.5299120658857114
3357,4,5,0.026524138038595216
3359,-1,1,0.0
3359,-1,2,0.0
3359,-1,3,0.6523262359426606
3359,-1,4,0.0
3359,-1,5,1.2624265662705783
3359,0,1,0.0
3359,0,2,0.0
3359,0,3,0.0
3359,0,4,0.5911095988419223
3359,0,5,0.0
3359,4,1,10.490699181817604
3359,4,2,20.62502441695285
3359,4,3,0.6523262359426606
3359,4,4,2.955547994209482
3359,4,5,1.2624265662705783
3360,-1,1,0.0
3360,-1,2,0.0
3360,-1,3,0.22391061279729407
3360,-1,4,0.0
3360,-1,5,2.164990064651
3360,0,1,0.0
3360,0,2,0.0
3360,0,3,0.0
3360,0,4,0.8887257687665282
3360,0,5,0.0
3360,4,1,9.452610173078428
3360,4,2,18.016114896511844
3360,4,3,0.22391061279729407
3360,4,4,4.443628843832561
3360,4,5,2.164990064651
3361,-1,1,0.0
3361,-1,2,0.0
3361,-1,3,0.03213736111528103
3361,-1,4,0.0
3361,-1,5,0.05261464685469249
3361,0,1,0.0
3361,0,2,0.0
3361,0,3,0.0
3361,0,4,1.0844829441470019
3361,0,5,0.0
3361,4,1,7.830654392048962
3361,4,2,2.7394379762063297
3361,4,3,0.03213736111528103
3361,4,4,5.422414720735125
3361,4,5,0.05261464685469249
3363,-1,1,0.0
3363,-1,2,0.0
3363,-1,3,0.4243167849026086
3363,-1,4,0.0
3363,-1,5,0.8804392994447638
3363,0,1,0.0
3363,0,2,0.0
3363,0,3,0.0
3363,0,4,0.6786327991460146
3363,0,5,0.0
3363,4,1,9.24319259692097
3363,4,2,21.893011637047728
3363,4,3,0.4243167849026086
3363,4,4,3.3931639957301076
3363,4,5,0.8804392994447638
3364,-1,1,0.0
3364,-1,2,0.0
3364,-1,3,0.11205766569286026
3364,-1,4,0.0
3364,-1,5,0.009765170064942368
3364,0,1,0.0
3364,0,2,0.0
3364,0,3,0.0
3364,0,4,0.655886256951583
3364,0,5,0.0
3364,4,1,9.25128655742184
3364,4,2,3.359567579268086
3364,4,3,0.11205766569286026
3364,4,4,3.279431284757911
3364,4,5,0.009765170064942368
3366,-1,1,0.0
3366,-1,2,0.0
3366,-1,3,0.003972760131614178
3366,-1,4,0.0
3366,-1,5,0.13895503685168303
3366,0,1,0.0
3366,0,2,0.0
3366,0,3,0.0
3366,0,4,1.5432334058978114
3366,0,5,0.0
3366,4,1,11.392886875149449
3366,4,2,1.7369484830956172
3366,4,3,0.003972760131614178
3366,4,4,7.716167029489187
3366,4,5,0.13895503685168303
3367,-1,1,0.0
3367,-1,2,0.0
3367,-1,3,0.47899580245006435
3367,-1,4,0.0
3367,-1,5,0.32907550511431183
3367,0,1,0.0
3367,0,2,0.0
3367,0,3,0.0
3367,0,4,0.5367503410119496
3367,0,5,0.0
3367,4,1,9.228853454070249
3367,4,2,13.82233116948511
3367,4,3,0.47899580245006435
3367,4,4,2.6837517050597457
3367,4,5,0.32907550511431183
3369,-1,1,0.0
3369,-1,2,0.0
3369,-1,3,0.08259877539716946
3369,-1,4,0.0
3369,-1,5,0.03435612111285041
3369,0,1,0.0
3369,0,2,0.0
3369,0,3,0.0
3369,0,4,0.4887277836926305
3369,0,5,0.0
3369,4,1,2.8791347791365425
3369,4,2,0.0544631761303842
3369,4,3,0.08259877539716946
3369,4,4,2.443638918463179
3369,4,5,0.03435612111285041
3370,-1,1,0.0
3370,-1,2,0.0
3370,-1,3,0.5244480317078969
3370,-1,4,0.0
3370,-1,5,1.7569609248562412
3370,0,1,0.0
3370,0,2,0.0
3370,0,3,0.0
3370,0,4,1.057214259409709
3370,0,5,0.0
3370,4,1,13.602735611805967
3370,4,2,20.436263536845765
3370,4,3,0.5244480317078969
3370,4,4,5.286071297048403
3370,4,5,1.7569609248562412
3371,-1,1,0.0
3371,-1,2,0.0
3371,-1,3,0.4256713420471261
3371,-1,4,0.0
3371,-1,5,0.04092715914820918
3371,0,1,0.0
3371,0,2,0.0
3371,0,3,0.0
3371,0,4,1.8554708513315987
3371,0,5,0.0
3371,4,1,6.839897843049005
3371,4,2,1.2025238516167396
3371,4,3,0.4256713420471261
3371,4,4,9.277354256658231
3371,4,5,0.04092715914820918
3372,-1,1,0.0
3372,-1,2,0.0
3372,-1,3,0.27192232688820667
3372,-1,4,0.0
3372,-1,5,0.0007326089003930719
3372,0,1,0.0
3372,0,2,0.0
3372,0,3,0.0
3372,0,4,1.4442233562788154
3372,0,5,0.0
3372,4,1,5.100335775505493
3372,4,2,1.3332106666274584
3372,4,3,0.27192232688820667
3372,4,4,7.221116781394084
3372,4,5,0.0007326089003930719
3379,-1,1,0.0
3379,-1,2,0.0
3379,-1,3,0.08361622286936074
3379,-1,4,0.0
3379,-1,5,0.04327146121118718
3379,0,1,0.0
3379,0,2,0.0
3379,0,3,0.0
3379,0,4,1.53987875088654
3379,0,5,0.0
3379,4,1,10.378411487689998
3379,4,2,1.1577367077167637
3379,4,3,0.08361622286936074
3379,4,4,7.699393754432701
3379,4,5,0.04327146121118718
3380,-1,1,0.0
3380,-1,2,0.0
3380,-1,3,1.0573205813574167
3380,-1,4,0.0
3380,-1,5,0.003979468730598102
3380,0,1,0.0
3380,0,2,0.0
3380,0,3,0.0
3380,0,4,1.6317575931717803
3380,0,5,0.0
3380,4,1,13.215251688604429
3380,4,2,0.3997845592575757
3380,4,3,1.0573205813574167
3380,4,4,8.158787965858876
3380,4,5,0.003979468730598102
3381,-1,1,0.0
3381,-1,2,0.0
3381,-1,3,0.7448643787065271
3381,-1,4,0.0
3381,-1,5,0.32270313814813684
3381,0,1,0.0
3381,0,2,0.0
3381,0,3,0.0
3381,0,4,0.8106947438928186
3381,0,5,0.0
3381,4,1,9.229289275348581
3381,4,2,5.248618251493758
3381,4,3,0.7448643787065271
3381,4,4,4.053473719464078
3381,4,5,0.32270313814813684
3382,-1,1,0.0
3382,-1,2,0.0
3382,-1,3,0.5508864408784956
3382,-1,4,0.0
3382,-1,5,0.10597968742549056
3382,0,1,0.0
3382,0,2,0.0
3382,0,3,0.0
3382,0,4,0.9588694083412989
3382,0,5,0.0
3382,4,1,6.764644802994275
3382,4,2,2.02624677983316
3382,4,3,0.5508864408784956
3382,4,4,4.794347041706505
3382,4,5,0.10597968742549056
3383,-1,1,0.0
3383,-1,2,0.0
3383,-1,3,0.5275090769048479
3383,-1,4,0.0
3383,-1,5,0.18136409454234026
3383,0,1,0.0
3383,0,2,0.0
3383,0,3,0.0
3383,0,4,0.26457029650507025
3383,0,5,0.0
3383,4,1,4.09784603483208
3383,4,2,3.312282012883551
3383,4,3,0.5275090769048479
3383,4,4,1.3228514825253337
3383,4,5,0.18136409454234026
3384,-1,1,0.0
3384,-1,2,0.0
3384,-1,3,0.0015755000349840685
3384,-1,4,0.0
3384,-1,5,0.0853087649460032
3384,0,1,0.0
3384,0,2,0.0
3384,0,3,0.0
3384,0,4,2.214798298051748
3384,0,5,0.0
3384,4,1,4.252261874849506
3384,4,2,0.011066776534972124
3384,4,3,0.0015755000349840685
3384,4,4,11.073991490258432
3384,4,5,0.0853087649460032
3385,-1,1,0.0
3385,-1,2,0.0
3385,-1,3,0.6592741130601063
3385,-1,4,0.0
3385,-1,5,0.18708866932590623
3385,0,1,0.0
3385,0,2,0.0
3385,0,3,0.0
3385,0,4,0.38869773803256624
3385,0,5,0.0
3385,4,1,10.467256989611359
3385,4,2,6.501138114263415
3385,4,3,0.6592741130601063
3385,4,4,1.9434886901628332
3385,4,5,0.18708866932590623
3386,-1,1,0.0
3386,-1,2,0.0
3386,-1,3,0.24202113217159535
3386,-1,4,0.0
3386,-1,5,0.13952994754121226
3386,0,1,0.0
3386,0,2,0.0
3386,0,3,0.0
3386,0,4,1.402153475906815
3386,0,5,0.0
3386,4,1,7.207957725476828
3386,4,2,1.9664469015599362
3386,4,3,0.24202113217159535
3386,4,4,7.010767379533852
3386,4,5,0.13952994754121226
3387,-1,1,0.0
3387,-1,2,0.0
3387,-1,3,2.1586100854508476
3387,-1,4,0.0
3387,-1,5,0.2874951130223665
3387,0,1,0.0
3387,0,2,0.0
3387,0,3,0.0
3387,0,4,1.2635193198082584
3387,0,5,0.0
3387,4,1,11.35121154624012
3387,4,2,2.2824883159823504
3387,4,3,2.1586100854508476
3387,4,4,6.317596599041278
3387,4,5,0.2874951130223665
3388,-1,1,0.0
3388,-1,2,0.0
3388,-1,3,2.909862071149112
3388,-1,4,0.0
3388,-1,5,0.047449017850525264
3388,0,1,0.0
3388,0,2,0.0
3388,0,3,0.0
3388,0,4,0.6710235716859067
3388,0,5,0.0
3388,4,1,17.315029997878714
3388,4,2,3.181662273624903
3388,4,3,2.909862071149112
3388,4,4,3.3551178584295065
3388,4,5,0.047449017850525264
3389,-1,1,0.0
3389,-1,2,0.0
3389,-1,3,0.20541858598032964
3389,-1,4,0.0
3389,-1,5,0.48364189875931884
3389,0,1,0.0
3389,0,2,0.0
3389,0,3,0.0
3389,0,4,1.0106626658061573
3389,0,5,0.0
3389,4,1,9.562474832484925
3389,4,2,5.940014904472514
3389,4,3,0.20541858598032964
3389,4,4,5.053313329030662
3389,4,5,0.48364189875931884
3390,-1,1,0.0
3390,-1,2,0.0
3390,-1,3,1.1040624236787426
3390,-1,4,0.0
3390,-1,5,0.02051673120609741
3390,0,1,0.0
3390,0,2,0.0
3390,0,3,0.0
3390,0,4,0.9687720176792831
3390,0,5,0.0
3390,4,1,13.562553129257264
3390,4,2,6.809976886306718
3390,4,3,1.1040624236787426
3390,4,4,4.843860088396167
3390,4,5,0.02051673120609741
3391,-1,1,0.0
3391,-1,2,0.0
3391,-1,3,0.4404742433925423
3391,-1,4,0.0
3391,-1,5,0.01588136537688115
3391,0,1,0.0
3391,0,2,0.0
3391,0,3,0.0
3391,0,4,0.4477273313111664
3391,0,5,0.0
3391,4,1,9.90421154599965
3391,4,2,0.01549349155916982
3391,4,3,0.4404742433925423
3391,4,4,2.2386366565558284
3391,4,5,0.01588136537688115
3392,-1,1,0.0
3392,-1,2,0.0
3392,-1,3,0.756678127962003
3392,-1,4,0.0
3392,-1,5,0.956717100398653
3392,0,1,0.0
3392,0,2,0.0
3392,0,3,0.0
3392,0,4,0.8757839766689977
3392,0,5,0.0
3392,4,1,10.726302343171342
3392,4,2,16.6232416146233
3392,4,3,0.756678127962003
3392,4,4,4.378919883344958
3392,4,5,0.956717100398653
3394,-1,1,0.0
3394,-1,2,0.0
3394,-1,3,0.5838191254582992
3394,-1,4,0.0
3394,-1,5,0.097506605540912
3394,0,1,0.0
3394,0,2,0.0
3394,0,3,0.0
3394,0,4,0.49789774567750594
3394,0,5,0.0
3394,4,1,22.678838453754693
3394,4,2,1.7713591386705876
3394,4,3,0.5838191254582992
3394,4,4,2.489488728387469
3394,4,5,0.097506605540912
3395,-1,1,0.0
3395,-1,2,0.0
3395,-1,3,0.036712871181195046
3395,-1,4,0.0
3395,-1,5,0.07504983679483411
3395,0,1,0.0
3395,0,2,0.0
3395,0,3,0.0
3395,0,4,0.9201766421350794
3395,0,5,0.0
3395,4,1,12.02977116595472
3395,4,2,7.2158610070874944
3395,4,3,0.036712871181195046
3395,4,4,4.600883210675368
3395,4,5,0.07504983679483411
3396,-1,1,0.0
3396,-1,2,0.0
3396,-1,3,0.5818083499786374
3396,-1,4,0.0
3396,-1,5,0.4146413404023639
3396,0,1,0.0
3396,0,2,0.0
3396,0,3,0.0
3396,0,4,0.8349916456407287
3396,0,5,0.0
3396,4,1,15.18568938626161
3396,4,2,12.747876202070378
3396,4,3,0.5818083499786374
3396,4,4,4.174958228203576
3396,4,5,0.4146413404023639
3399,-1,1,0.0
3399,-1,2,0.0
3399,-1,3,0.3059783676393456
3399,-1,4,0.0
3399,-1,5,1.27654283953084
3399,0,1,0.0
3399,0,2,0.0
3399,0,3,0.0
3399,0,4,1.0935302459131062
3399,0,5,0.0
3399,4,1,13.475145248238684
3399,4,2,7.5222607987961725
3399,4,3,0.3059783676393456
3399,4,4,5.467651229565572
3399,4,5,1.27654283953084
3401,-1,1,0.0
3401,-1,2,0.0
3401,-1,3,0.48151165978900956
3401,-1,4,0.0
3401,-1,5,0.2803652643642209
3401,0,1,0.0
3401,0,2,0.0
3401,0,3,0.0
3401,0,4,1.446366344120583
3401,0,5,0.0
3401,4,1,7.383189461718177
3401,4,2,3.5607593058641505
3401,4,3,0.48151165978900956
3401,4,4,7.231831720602978
3401,4,5,0.2803652643642209
3404,-1,1,0.0
3404,-1,2,0.0
3404,-1,3,0.18816490064271846
3404,-1,4,0.0
3404,-1,5,0.5086029208212695
3404,0,1,0.0
3404,0,2,0.0
3404,0,3,0.0
3404,0,4,1.3805542215984874
3404,0,5,0.0
3404,4,1,11.748180521985484
3404,4,2,3.1877000204698156
3404,4,3,0.18816490064271846
3404,4,4,6.902771107993016
3404,4,5,0.5086029208212695
3405,-1,1,0.0
3405,-1,2,0.0
3405,-1,3,0.9294850565079015
3405,-1,4,0.0
3405,-1,5,0.7540474180745951
3405,0,1,0.0
3405,0,2,0.0
3405,0,3,0.0
3405,0,4,0.6403923449964828
3405,0,5,0.0
3405,4,1,10.120879079591043
3405,4,2,15.640680780619556
3405,4,3,0.9294850565079015
3405,4,4,3.2019617249825743
3405,4,5,0.7540474180745951
3406,-1,1,0.0
3406,-1,2,0.0
3406,-1,3,0.473582129574186
3406,-1,4,0.0
3406,-1,5,0.3832700096074398
3406,0,1,0.0
3406,0,2,0.0
3406,0,3,0.0
3406,0,4,1.2862065968479917
3406,0,5,0.0
3406,4,1,15.755018230939895
3406,4,2,8.026597204055104
3406,4,3,0.473582129574186
3406,4,4,6.431032984239564
3406,4,5,0.3832700096074398
3407,-1,1,0.0
3407,-1,2,0.0
3407,-1,3,0.686464099748095
3407,-1,4,0.0
3407,-1,5,1.508470291689094
3407,0,1,0.0
3407,0,2,0.0
3407,0,3,0.0
3407,0,4,0.7814866715348681
3407,0,5,0.0
3407,4,1,14.377649979526925
3407,4,2,9.194899019943024
3407,4,3,0.686464099748095
3407,4,4,3.907433357674178
3407,4,5,1.508470291689094
3412,-1,1,0.0
3412,-1,2,0.0
3412,-1,3,0.9519180240742732
3412,-1,4,0.0
3412,-1,5,0.1775510812582013
3412,0,1,0.0
3412,0,2,0.0
3412,0,3,0.0
3412,0,4,0.6307023315269709
3412,0,5,0.0
3412,4,1,7.521368086851011
3412,4,2,3.392388605791054
3412,4,3,0.9519180240742732
3412,4,4,3.1535116576348874
3412,4,5,0.1775510812582013
3413,-1,1,0.0
3413,-1,2,0.0
3413,-1,3,0.37450961642800634
3413,-1,4,0.0
3413,-1,5,0.8654550954538976
3413,0,1,0.0
3413,0,2,0.0
3413,0,3,0.0
3413,0,4,0.6905684864449256
3413,0,5,0.0
3413,4,1,11.973941217903953
3413,4,2,1.3894874285402286
3413,4,3,0.37450961642800634
3413,4,4,3.452842432224635
3413,4,5,0.8654550954538976
3414,-1,1,0.0
3414,-1,2,0.0
3414,-1,3,0.90950801487032
3414,-1,4,0.0
3414,-1,5,0.19435930262981127
3414,0,1,0.0
3414,0,2,0.0
3414,0,3,0.0
3414,0,4,0.35387207572120205
3414,0,5,0.0
3414,4,1,10.415892442406674
3414,4,2,0.5407481567182773
3414,4,3,0.90950801487032
3414,4,4,1.7693603786060192
3414,4,5,0.19435930262981127
3415,-1,1,0.0
3415,-1,2,0.0
3415,-1,3,1.6110759817249272
3415,-1,4,0.0
3415,-1,5,0.6485849982931752
3415,0,1,0.0
3415,0,2,0.0
3415,0,3,0.0
3415,0,4,0.33015139923124814
3415,0,5,0.0
3415,4,1,11.634587281901624
3415,4,2,10.11414613598127
3415,4,3,1.6110759817249272
3415,4,4,1.650756996156222
3415,4,5,0.6485849982931752
3416,-1,1,0.0
3416,-1,2,0.0
3416,-1,3,0.1674896337228477
3416,-1,4,0.0
3416,-1,5,0.27040681964805635
3416,0,1,0.0
3416,0,2,0.0
3416,0,3,0.0
3416,0,4,0.6103234830316965
3416,0,5,0.0
3416,4,1,10.474265197840511
3416,4,2,9.751148223517141
3416,4,3,0.1674896337228477
3416,4,4,3.0516174151584936
3416,4,5,0.27040681964805635
3417,-1,1,0.0
3417,-1,2,0.0
3417,-1,3,0.01074867737127113
3417,-1,4,0.0
3417,-1,5,0.005993983106489379
3417,0,1,0.0
3417,0,2,0.0
3417,0,3,0.0
3417,0,4,1.4424994677977494
3417,0,5,0.0
3417,4,1,7.7495124912770725
3417,4,2,0.20328035830820845
3417,4,3,0.01074867737127113
3417,4,4,7.212497338988745
3417,4,5,0.005993983106489379
3418,-1,1,0.0
3418,-1,2,0.0
3418,-1,3,0.00040375921675139825
3418,-1,4,0.0
3418,-1,5,0.002225985640729532
3418,0,1,0.0
3418,0,2,0.0
3418,0,3,0.0
3418,0,4,1.0334641632241948
3418,0,5,0.0
3418,4,1,2.8931398055298065
3418,4,2,0.017618409241333708
3418,4,3,0.00040375921675139825
3418,4,4,5.167320816120976
3418,4,5,0.002225985640729532
3420,-1,1,0.0
3420,-1,2,0.0
3420,-1,3,0.35924719173475583
3420,-1,4,0.0
3420,-1,5,0.09136873138993656
3420,0,1,0.0
3420,0,2,0.0
3420,0,3,0.0
3420,0,4,0.47398231292812787
3420,0,5,0.0
3420,4,1,12.140812903057132
3420,4,2,24.282408589947508
3420,4,3,0.35924719173475583
3420,4,4,2.369911564640788
3420,4,5,0.09136873138993656
3422,-1,1,0.0
3422,-1,2,0.0
3422,-1,3,0.34474564437343225
3422,-1,4,0.0
3422,-1,5,0.8883946338418411
3422,0,1,0.0
3422,0,2,0.0
3422,0,3,0.0
3422,0,4,0.35332762895796255
3422,0,5,0.0
3422,4,1,20.798672533186338
3422,4,2,2.590972430394468
3422,4,3,0.34474564437343225
3422,4,4,1.766638144789824
3422,4,5,0.8883946338418411
3423,-1,1,0.0
3423,-1,2,0.0
3423,-1,3,0.05440804647112757
3423,-1,4,0.0
3423,-1,5,0.017781969546162842
3423,0,1,0.0
3423,0,2,0.0
3423,0,3,0.0
3423,0,4,0.7663796840366329
3423,0,5,0.0
3423,4,1,11.15849982748075
3423,4,2,1.0244800907476108
3423,4,3,0.05440804647112757
3423,4,4,3.831898420183151
3423,4,5,0.017781969546162842
3424,-1,1,0.0
3424,-1,2,0.0
3424,-1,3,0.2608595246086244
3424,-1,4,0.0
3424,-1,5,0.4471064081817514
3424,0,1,0.0
3424,0,2,0.0
3424,0,3,0.0
3424,0,4,0.49755709531014436
3424,0,5,0.0
3424,4,1,8.28034965376612
3424,4,2,0.49610472398973715
3424,4,3,0.2608595246086244
3424,4,4,2.4877854765506555
3424,4,5,0.4471064081817514
3425,-1,1,0.0
3425,-1,2,0.0
3425,-1,3,0.1967762011450645
3425,-1,4,0.0
3425,-1,5,0.0416141348854999
3425,0,1,0.0
3425,0,2,0.0
3425,0,3,0.0
3425,0,4,0.8518372332021557
3425,0,5,0.0
3425,4,1,7.320697942443775
3425,4,2,4.441665454982032
3425,4,3,0.1967762011450645
3425,4,4,4.25918616601074
3425,4,5,0.0416141348854999
3426,-1,1,0.0
3426,-1,2,0.0
3426,-1,3,2.417171017269441
3426,-1,4,0.0
3426,-1,5,0.29657083498806686
3426,0,1,0.0
3426,0,2,0.0
3426,0,3,0.0
3426,0,4,0.8321292355182529
3426,0,5,0.0
3426,4,1,12.878861100120181
3426,4,2,9.39019532109715
3426,4,3,2.417171017269441
3426,4,4,4.16064617759131
3426,4,5,0.29657083498806686
3427,-1,1,0.0
3427,-1,2,0.0
3427,-1,3,2.0817890706742674
3427,-1,4,0.0
3427,-1,5,0.614070847553117
3427,0,1,0.0
3427,0,2,0.0
3427,0,3,0.0
3427,0,4,0.3031226160621326
3427,0,5,0.0
3427,4,1,8.527957261632693
3427,4,2,1.4282585018468212
3427,4,3,2.0817890706742674
3427,4,4,1.5156130803106183
3427,4,5,0.614070847553117
3435,-1,1,0.0
3435,-1,2,0.0
3435,-1,3,0.42219920644980596
3435,-1,4,0.0
3435,-1,5,0.0349833244913246
3435,0,1,0.0
3435,0,2,0.0
3435,0,3,0.0
3435,0,4,0.964876505775566
3435,0,5,0.0
3435,4,1,14.233718331702708
3435,4,2,6.631585395752318
3435,4,3,0.42219920644980596
3435,4,4,4.82438252887777
3435,4,5,0.0349833244913246
3436,-1,1,0.0
3436,-1,2,0.0
3436,-1,3,0.3983059045437334
3436,-1,4,0.0
3436,-1,5,0.167557487650247
3436,0,1,0.0
3436,0,2,0.0
3436,0,3,0.0
3436,0,4,0.8033722658574426
3436,0,5,0.0
3436,4,1,11.463509286639718
3436,4,2,13.306511962071538
3436,4,3,0.3983059045437334
3436,4,4,4.016861329287274
3436,4,5,0.167557487650247
3437,-1,1,0.0
3437,-1,2,0.0
3437,-1,3,0.6412061066037137
3437,-1,4,0.0
3437,-1,5,0.07751939087838802
3437,0,1,0.0
3437,0,2,0.0
3437,0,3,0.0
3437,0,4,0.6514658516216911
3437,0,5,0.0
3437,4,1,9.326357906157314
3437,4,2,6.0723638730609215
3437,4,3,0.6412061066037137
3437,4,4,3.25732925810844
3437,4,5,0.07751939087838802
3438,-1,1,0.0
3438,-1,2,0.0
3438,-1,3,0.004522167289466759
3438,-1,4,0.0
3438,-1,5,0.06520216286587402
3438,0,1,0.0
3438,0,2,0.0
3438,0,3,0.0
3438,0,4,0.2635443623994229
3438,0,5,0.0
3438,4,1,4.849649270840292
3438,4,2,1.5782656652614753
3438,4,3,0.004522167289466759
3438,4,4,1.3177218119971175
3438,4,5,0.06520216286587402
3440,-1,1,0.0
3440,-1,2,0.0
3440,-1,3,0.2481290357724027
3440,-1,4,0.0
3440,-1,5,0.00885739530560163
3440,0,1,0.0
3440,0,2,0.0
3440,0,3,0.0
3440,0,4,1.2733820211783204
3440,0,5,0.0
3440,4,1,11.31656205558062
3440,4,2,2.6157918895459558
3440,4,3,0.2481290357724027
3440,4,4,6.366910105891523
3440,4,5,0.00885739530560163
3441,-1,1,0.0
3441,-1,2,0.0
3441,-1,3,0.10636187629584186
3441,-1,4,0.0
3441,-1,5,0.6334049059465287
3441,0,1,0.0
3441,0,2,0.0
3441,0,3,0.0
3441,0,4,1.2672934739344317
3441,0,5,0.0
3441,4,1,8.561580323899646
3441,4,2,7.857364714978829
3441,4,3,0.10636187629584186
3441,4,4,6.336467369672174
3441,4,5,0.6334049059465287
3445,-1,1,0.0
3445,-1,2,0.0
3445,-1,3,2.251155235085675
3445,-1,4,0.0
3445,-1,5,0.577885081364686
3445,0,1,0.0
3445,0,2,0.0
3445,0,3,0.0
3445,0,4,0.9196995739344973
3445,0,5,0.0
3445,4,1,19.940025291603533
3445,4,2,6.991270009491216
3445,4,3,2.251155235085675
3445,4,4,4.598497869672487
3445,4,5,0.577885081364686
3447,-1,1,0.0
3447,-1,2,0.0
3447,-1,3,1.3330232674800624
3447,-1,4,0.0
3447,-1,5,0.08390528891468267
3447,0,1,0.0
3447,0,2,0.0
3447,0,3,0.0
3447,0,4,1.7491126555178766
3447,0,5,0.0
3447,4,1,9.816185912923666
3447,4,2,2.664998417712431
3447,4,3,1.3330232674800624
3447,4,4,8.745563277589378
3447,4,5,0.08390528891468267
3448,-1,1,0.0
3448,-1,2,0.0
3448,-1,3,0.09492918945359687
3448,-1,4,0.0
3448,-1,5,0.031906427584291276
3448,0,1,0.0
3448,0,2,0.0
3448,0,3,0.0
3448,0,4,1.3527236732132846
3448,0,5,0.0
3448,4,1,4.0340087246403264
3448,4,2,0.8190200674786521
3448,4,3,0.09492918945359687
3448,4,4,6.763618366066427
3448,4,5,0.031906427584291276
3451,-1,1,0.0
3451,-1,2,0.0
3451,-1,3,0.8170466843351216
3451,-1,4,0.0
3451,-1,5,0.39357391196030733
3451,0,1,0.0
3451,0,2,0.0
3451,0,3,0.0
3451,0,4,0.9231335372201033
3451,0,5,0.0
3451,4,1,10.581720125389966
3451,4,2,2.3310717384160733
3451,4,3,0.8170466843351216
3451,4,4,4.615667686100524
3451,4,5,0.39357391196030733
3453,-1,1,0.0
3453,-1,2,0.0
3453,-1,3,0.1699124136911558
3453,-1,4,0.0
3453,-1,5,1.0708846263731575
3453,0,1,0.0
3453,0,2,0.0
3453,0,3,0.0
3453,0,4,0.9713529919347399
3453,0,5,0.0
3453,4,1,3.6751598381201904
3453,4,2,2.148774754374616
3453,4,3,0.1699124136911558
3453,4,4,4.856764959673706
3453,4,5,1.0708846263731575
3454,-1,1,0.0
3454,-1,2,0.0
3454,-1,3,0.8529288368533129
3454,-1,4,0.0
3454,-1,5,1.466432276255293
3454,0,1,0.0
3454,0,2,0.0
3454,0,3,0.0
3454,0,4,0.8065927826296327
3454,0,5,0.0
3454,4,1,13.092744311294611
3454,4,2,18.002030376259803
3454,4,3,0.8529288368533129
3454,4,4,4.032963913148413
3454,4,5,1.466432276255293
3455,-1,1,0.0
3455,-1,2,0.0
3455,-1,3,0.012382160468532992
3455,-1,4,0.0
3455,-1,5,0.94195449553282
3455,0,1,0.0
3455,0,2,0.0
3455,0,3,0.0
3455,0,4,1.7822064937038913
3455,0,5,0.0
3455,4,1,7.8664889454396745
3455,4,2,1.0550610252392616
3455,4,3,0.012382160468532992
3455,4,4,8.911032468517277
3455,4,5,0.94195449553282
3456,-1,1,0.0
3456,-1,2,0.0
3456,-1,3,0.19372377604060464
3456,-1,4,0.0
3456,-1,5,0.6532981772928605
3456,0,1,0.0
3456,0,2,0.0
3456,0,3,0.0
3456,0,4,1.7514406952426675
3456,0,5,0.0
3456,4,1,10.689196394613539
3456,4,2,2.452585699517513
3456,4,3,0.19372377604060464
3456,4,4,8.757203476213153
3456,4,5,0.6532981772928605
3457,-1,1,0.0
3457,-1,2,0.0
3457,-1,3,0.31288002802731624
3457,-1,4,0.0
3457,-1,5,0.6937734017566342
3457,0,1,0.0
3457,0,2,0.0
3457,0,3,0.0
3457,0,4,1.8166799086483176
3457,0,5,0.0
3457,4,1,9.795046802244814
3457,4,2,4.094159295466314
3457,4,3,0.31288002802731624
3457,4,4,9.083399543241422
3457,4,5,0.6937734017566342
3458,-1,1,0.0
3458,-1,2,0.0
3458,-1,3,0.011769166055406741
3458,-1,4,0.0
3458,-1,5,0.0
3458,0,1,0.0
3458,0,2,0.0
3458,0,3,0.0
3458,0,4,1.671044682435568
3458,0,5,0.0
3458,4,1,7.866980405990582
3458,4,2,0.0
3458,4,3,0.011769166055406741
3458,4,4,8.355223412177926
3458,4,5,0.0
3459,-1,1,0.0
3459,-1,2,0.0
3459,-1,3,0.15840353309672983
3459,-1,4,0.0
3459,-1,5,0.1606945243668801
3459,0,1,0.0
3459,0,2,0.0
3459,0,3,0.0
3459,0,4,0.6479264389356539
3459,0,5,0.0
3459,4,1,14.903856138091205
3459,4,2,2.370968327625302
3459,4,3,0.15840353309672983
3459,4,4,3.239632194678277
3459,4,5,0.1606945243668801
3460,-1,1,0.0
3460,-1,2,0.0
3460,-1,3,0.0022610593384057923
3460,-1,4,0.0
3460,-1,5,0.33784782937318464
3460,0,1,0.0
3460,0,2,0.0
3460,0,3,0.0
3460,0,4,0.98947216261888
3460,0,5,0.0
3460,4,1,0.6158815971451271
3460,4,2,0.22251877633921163
3460,4,3,0.0022610593384057923
3460,4,4,4.947360813094406
3460,4,5,0.33784782937318464
3464,-1,1,0.0
3464,-1,2,0.0
3464,-1,3,0.09933532281841036
3464,-1,4,0.0
3464,-1,5,0.16115890259003404
3464,0,1,0.0
3464,0,2,0.0
3464,0,3,0.0
3464,0,4,0.9854983649208585
3464,0,5,0.0
3464,4,1,11.001098941784173
3464,4,2,4.30666948717543
3464,4,3,0.09933532281841036
3464,4,4,4.927491824604049
3464,4,5,0.16115890259003404
3466,-1,1,0.0
3466,-1,2,0.0
3466,-1,3,0.462014386086945
3466,-1,4,0.0
